,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
MMP14,5,4,1,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,122,131,22,24,1,0,0,0,0,0,2,0,0,10,1,1,1,0,0,1,0,0,0,0,1,0,0,5,1,2,2,5,0,3,0,0,0,0,0,0,1
MMP28,9,6,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,8,3,1,9,0,0,0,0,0,0,11,0,0,508,9,7,8,70,18,2,1,3,0,2,5,0,0,474,21,7,1,6,4,8,5,4,2,0,0,1,2
MOCS3,104,33,36,10,9,2,0,21,0,4,0,0,0,0,0,1,0,0,1,0,0,2,51,140,190,25,39,0,0,0,0,0,0,63,3,1,133,17,16,27,30,27,26,8,13,1,27,15,6,0,110,34,64,21,73,12,82,40,42,10,0,5,1,34
MORN1,124,59,27,11,10,1,0,26,0,17,0,0,0,0,0,0,0,0,2,0,0,4,39,97,174,20,39,1,0,0,0,0,0,91,2,2,126,20,16,24,31,19,19,6,15,1,19,19,7,0,112,26,58,39,78,16,73,67,44,10,1,4,4,30
MPIG6B,109,40,36,14,19,0,7,32,0,39,0,0,0,0,0,1,0,0,4,0,0,934,105,370,584,62,119,3,1,0,0,0,0,145,2,0,129,30,14,36,18,14,12,7,20,0,25,22,3,1,105,25,66,24,86,20,135,106,35,9,0,4,1,29
MPP1,145,61,57,19,18,0,11,291,0,53,0,0,0,0,9,14,0,0,55,0,0,924,856,2674,4420,491,831,14,0,0,0,0,0,197,4,9,416,45,36,43,72,35,23,20,47,0,46,28,14,3,275,68,164,56,173,28,204,135,69,28,0,22,33,47
MREG,50,42,34,6,16,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,1,11,12,52,2,3,0,0,0,0,0,0,36,1,2,44,7,6,22,13,12,13,7,20,0,13,23,7,1,51,26,60,23,45,16,40,21,41,11,0,3,1,28
MRPL55,793,389,303,94,126,15,17,315,0,112,0,0,0,0,6,6,0,0,44,0,0,39,574,2038,2934,351,677,7,1,0,0,0,0,959,15,25,1452,302,234,434,302,299,316,120,265,2,256,247,57,6,1235,439,967,324,996,211,1163,666,563,123,3,48,25,428
MSS51,17,17,13,2,2,0,0,11,0,3,0,0,0,0,0,0,0,0,3,0,0,3,23,71,137,12,19,0,0,0,0,0,0,26,0,0,31,10,3,5,6,7,6,1,2,0,4,8,1,0,33,2,20,10,27,5,38,14,6,0,0,3,1,7
MST1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1E,6,5,18,5,10,4,0,69,0,1,0,0,0,0,1,2,0,0,8,0,0,11,127,583,1017,121,247,2,0,0,0,0,0,177,0,7,140,79,68,71,27,57,41,20,68,3,173,201,82,7,173,109,555,301,794,122,524,71,116,169,9,25,40,224
MT1G,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,61,2,10,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,2,0,0,4,3,0,6,1,8,1,5,0,0,0,0,8,0,0,1,0
MT1X,111,75,112,51,55,11,5,231,0,23,0,0,0,0,6,6,0,0,41,0,0,102,668,2119,3899,301,407,7,0,0,0,0,0,883,7,16,1448,373,257,406,301,288,262,111,241,2,296,337,81,8,1367,420,1103,469,1200,224,1225,488,510,170,8,28,57,431
MT2A,499,245,281,107,56,13,15,484,0,46,0,0,0,0,10,20,0,1,77,0,0,117,1443,5334,8048,973,1818,26,4,0,0,2,0,2995,30,48,2500,663,494,710,547,674,574,247,510,9,759,662,108,14,2630,890,2463,1032,3114,609,3642,1731,1229,246,11,129,89,946
MTA3,148,84,67,13,24,2,2,38,0,17,0,0,0,0,0,0,0,0,1,0,0,9,52,186,259,31,37,0,0,0,0,0,0,166,3,5,356,51,59,71,51,62,53,15,45,1,56,59,19,1,321,81,195,67,224,33,224,97,104,32,2,7,7,79
MTERF4,636,328,246,62,95,10,3,145,0,61,0,0,0,0,1,5,0,0,18,0,0,156,243,838,1218,137,241,2,0,0,0,0,0,617,14,11,1469,279,233,283,276,282,239,85,179,0,144,228,49,8,1171,359,566,216,574,114,660,379,343,70,2,28,28,249
MUC21,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,42,55,6,5,0,0,0,0,0,0,6,0,0,8,1,2,2,0,0,3,0,2,0,2,5,0,0,7,1,9,3,8,2,5,3,4,0,0,1,0,1
MXI1,292,102,57,23,15,0,0,45,0,15,0,0,0,0,1,0,0,0,10,0,0,9,147,493,875,85,130,2,0,0,0,0,0,93,3,0,733,139,122,156,117,147,118,44,87,2,79,52,4,0,289,173,185,52,193,38,137,45,186,22,2,2,6,84
MYEF2,251,144,76,21,14,2,3,18,0,44,0,0,0,0,0,0,0,0,9,0,0,1,92,232,310,42,65,0,0,0,0,0,0,110,5,3,217,59,53,61,40,57,31,18,21,0,26,39,11,0,185,70,159,55,115,25,138,69,46,13,2,14,1,39
MYH7B,31,11,15,2,8,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,2,48,169,343,25,41,1,0,0,0,0,0,35,2,1,48,5,14,9,5,9,7,0,7,0,6,10,1,1,52,19,30,5,30,6,44,24,12,4,0,2,1,11
MYO19,205,108,77,20,28,8,2,52,0,26,0,0,0,0,1,0,0,0,7,0,0,13,110,360,528,79,112,2,0,0,0,0,0,279,7,12,312,70,66,60,49,55,76,28,49,0,76,80,23,3,267,83,220,84,298,53,304,166,112,48,1,32,7,86
MYO1G,1097,524,565,118,103,16,10,411,0,52,0,0,0,0,7,13,0,0,80,0,0,63,1208,4094,6820,693,1472,22,1,0,0,1,0,2904,24,37,1091,446,348,723,261,353,529,199,472,4,798,478,101,11,1091,575,1969,1000,3172,538,3600,1625,832,213,7,100,46,919
MZB1,1382,574,433,74,280,29,0,19,0,276,0,0,0,0,0,0,0,0,4,0,0,18,21,84,125,11,25,0,0,0,0,0,0,99,2,2,76,15,16,21,17,12,20,7,27,0,27,23,21,6,62,29,106,33,102,19,122,84,64,37,1,3,1,56
NAE1,577,253,224,49,61,7,8,121,0,80,0,0,0,0,0,0,0,0,6,0,0,123,116,415,580,97,186,1,0,0,0,0,0,735,13,17,1549,270,250,324,318,273,266,89,168,1,239,218,47,3,1155,355,704,278,889,164,927,428,385,118,4,39,19,319
NAPB,143,55,52,7,22,1,0,40,0,25,0,0,0,0,1,1,0,0,3,0,0,61,90,296,493,50,87,1,0,0,0,0,0,179,4,4,220,45,42,47,39,43,38,12,36,1,74,33,8,0,164,57,204,92,250,53,256,116,59,31,0,10,6,97
NAT14,25,9,9,6,4,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,5,20,28,4,5,0,0,0,0,0,0,29,0,2,16,6,4,4,5,4,9,3,4,0,9,9,1,1,35,7,13,13,23,4,26,14,10,5,2,1,1,11
NBEA,70,29,19,2,15,0,0,11,0,8,0,0,0,0,0,0,0,0,1,0,0,3,13,46,67,18,12,0,0,0,0,0,0,17,0,0,71,15,11,4,12,7,1,3,4,0,1,1,0,0,103,15,7,0,11,0,9,9,8,0,0,0,0,5
NCKIPSD,63,41,36,9,10,6,3,60,0,24,0,0,0,0,1,0,0,0,5,0,0,50,50,196,301,30,61,0,0,0,0,0,0,67,1,4,134,35,30,35,32,34,22,10,20,1,9,25,12,2,156,40,57,24,51,10,45,35,28,13,0,4,2,25
NDRG1,232,92,81,19,32,3,12,228,0,132,0,0,0,0,1,4,0,0,34,0,0,15,379,1007,1690,211,305,8,0,0,0,0,0,316,2,6,474,160,133,239,123,175,200,70,138,2,218,179,28,4,316,187,478,215,642,126,556,208,317,55,4,13,8,213
NDUFAF3,1093,511,468,134,192,20,20,429,0,189,0,0,0,0,4,9,0,0,63,0,0,499,832,3035,4264,644,1161,12,1,0,0,1,0,1684,32,34,2034,457,317,549,392,428,476,180,351,6,440,299,92,11,1770,544,1340,541,1578,313,1903,1037,811,175,8,80,41,702
NDUFAF6,463,194,170,41,58,5,2,95,0,32,0,0,0,0,2,0,0,0,16,0,0,39,86,347,447,71,111,0,0,0,0,0,0,225,6,11,511,113,102,136,97,86,75,35,67,1,70,86,32,2,351,115,253,101,293,51,309,142,147,59,1,23,9,122
NEK11,61,38,30,5,2,0,2,5,0,2,0,0,0,0,1,0,0,0,1,0,0,0,14,58,59,8,20,1,0,0,0,0,0,11,0,0,53,8,7,26,8,14,21,8,9,0,6,9,3,0,50,26,14,3,11,7,14,12,12,2,0,1,0,14
NEK5,29,19,18,1,3,1,1,13,0,4,0,0,0,0,0,0,0,0,2,0,0,1,42,101,152,17,22,0,0,0,0,0,0,33,1,0,48,6,10,9,5,9,8,1,11,0,5,7,2,0,30,10,23,17,39,8,53,19,8,5,0,2,0,14
NELL2,4,8,2,2,4,0,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,12,2,13,23,3,7,0,0,0,0,0,0,10,3,0,1799,159,156,210,294,291,237,91,90,0,14,33,3,0,3094,650,465,16,55,47,27,33,262,25,2,0,18,67
NFIL3,8,12,11,3,6,3,5,69,0,4,0,0,0,0,3,7,0,0,28,0,0,2,611,1090,2057,195,261,8,0,0,0,0,0,249,1,4,24,6,10,9,6,11,11,3,20,0,30,4,3,0,26,10,74,47,132,27,249,133,55,11,1,5,3,29
NKAPL,7,3,1,2,2,0,2,12,0,6,0,0,0,0,0,0,0,0,2,0,0,0,13,57,95,9,23,0,0,0,0,0,0,11,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,4,0,3,0,3,11,1,2,0,0,1,2
NKD1,21,11,3,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,1,17,50,87,7,15,0,0,0,0,0,0,10,1,0,79,5,11,7,18,14,15,7,8,0,4,9,4,0,53,13,23,5,18,10,33,10,5,2,0,0,1,12
NKG7,321,130,85,64,49,8,5,244,0,97,0,0,0,0,2,5,0,0,45,0,0,170,359,1432,2299,281,540,5,1,0,0,1,0,5987,87,57,484,77,73,156,99,98,135,193,709,10,1315,102,49,16,917,845,4230,1765,5772,1014,6667,3091,2354,305,8,140,54,1993
NKPD1,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,1,2,0,0,0,0,0,0,8,0,0,10,3,2,2,3,2,4,1,4,0,3,0,0,0,6,1,6,1,3,1,10,3,3,0,0,2,0,5
NLRP3,12,6,5,2,2,1,8,217,0,3,0,0,0,0,6,13,0,0,58,0,0,4,972,2299,3455,371,436,16,1,0,0,1,0,13,1,0,30,12,13,27,7,16,10,10,8,0,6,4,2,0,35,18,26,1,12,2,20,10,11,1,0,1,0,10
NMRK1,212,134,118,28,98,3,4,74,0,59,0,0,0,0,1,4,0,0,6,0,0,98,171,490,834,98,163,4,0,0,0,0,0,659,12,9,1585,399,283,483,315,333,342,137,218,1,257,215,49,6,1157,383,584,251,919,172,863,404,433,97,5,24,23,382
NNMT,6,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,1,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,2,0,0,1,0,1,0,1,1,2,0,2,0,1,2,2,0,0,0,0,1
NOA1,592,284,251,49,80,7,11,177,0,68,0,0,0,0,4,1,0,0,36,0,0,22,288,962,1374,192,258,3,0,0,0,0,0,434,7,13,996,204,167,251,203,197,205,65,126,2,143,206,54,6,890,211,445,152,550,102,558,294,270,88,6,27,36,188
NOG,181,74,67,15,23,3,3,72,0,17,0,0,0,0,1,2,0,0,5,0,0,25,215,940,1827,112,211,3,0,0,0,0,0,197,4,2,850,52,44,37,133,79,31,12,29,1,34,60,9,0,591,82,117,38,156,33,193,110,49,21,0,9,4,53
NPAS2,2,2,4,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,14,42,2,10,0,0,0,0,0,0,3,0,0,62,5,12,3,10,7,2,3,2,0,1,1,1,0,71,5,8,3,6,3,1,3,11,0,0,0,0,6
NPC2,2205,873,532,184,201,17,28,664,0,278,0,0,0,0,13,20,0,2,109,0,0,212,1702,6591,10441,1085,2008,27,1,0,0,2,0,1420,22,16,2187,499,349,600,436,427,449,154,273,4,305,347,76,6,1600,485,952,344,1160,248,1696,826,523,97,5,63,18,449
NPRL3,497,188,172,39,48,5,6,121,0,40,0,0,0,0,2,0,0,0,10,0,0,102,137,559,774,104,152,1,0,0,0,0,0,819,18,8,641,137,85,132,128,123,129,60,101,1,176,86,26,3,541,155,434,257,744,135,915,498,238,66,3,24,14,267
NR1H3,66,20,24,6,13,0,0,46,0,2,0,0,0,0,3,2,0,0,4,0,0,3,52,291,291,183,240,1,0,0,0,0,0,137,2,5,80,8,20,18,11,17,12,3,10,0,10,26,17,1,55,24,49,16,49,19,63,88,20,17,1,7,2,22
NR1I3,45,22,17,7,2,0,0,11,0,2,0,0,0,0,0,1,0,0,1,0,0,1,74,114,166,13,20,2,0,0,0,1,0,19,0,0,22,3,4,3,6,3,4,1,1,0,5,5,0,0,21,10,15,3,7,3,13,12,6,1,0,1,1,5
NRCAM,1,0,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,32,2,2,1,3,4,0,0,0,0,0,1,0,0,259,14,1,1,2,0,1,0,0,0,0,0,1,0
NRP2,37,18,18,6,2,0,0,16,0,1,0,0,0,0,3,1,0,0,2,0,0,9,35,212,137,50,28,0,0,0,0,0,0,5,0,1,8,2,3,0,2,5,4,2,1,0,0,1,0,0,6,4,3,1,10,1,11,3,3,0,0,3,0,2
NRROS,320,290,254,112,54,6,18,410,0,65,0,0,0,0,6,9,0,0,61,0,0,168,653,2575,2508,563,767,8,0,0,0,1,0,836,9,19,284,98,61,134,62,80,88,28,54,1,143,101,33,5,85,55,205,163,468,101,850,484,83,43,2,39,11,209
NT5DC1,726,362,334,60,86,9,12,175,0,62,0,0,0,0,4,2,0,0,19,0,0,73,165,648,874,107,159,4,0,0,0,0,0,349,10,16,1116,237,191,289,238,211,231,99,162,1,143,170,40,5,969,305,566,182,495,123,565,270,357,66,4,22,14,257
NT5E,1014,205,269,36,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,12,18,2,4,0,0,0,0,0,0,10,0,1,112,18,22,74,36,34,78,26,23,0,13,12,0,0,1229,230,80,9,56,8,10,12,59,1,0,0,2,33
NUDC,1472,636,501,111,135,20,20,374,0,137,0,0,0,0,6,8,0,0,43,0,0,101,626,2339,3139,482,799,11,1,0,0,0,0,1633,23,37,2109,431,347,609,417,442,468,184,348,5,449,344,91,12,1964,592,1333,582,1611,288,1936,1029,780,163,8,99,50,620
NUGGC,77,71,92,17,86,5,0,23,0,4,0,0,0,0,0,1,0,0,6,0,0,11,52,178,256,45,50,2,0,0,0,0,0,128,2,2,74,19,27,50,21,29,34,13,44,0,64,22,7,2,56,51,180,55,201,51,228,76,50,11,0,2,5,121
NXPE3,322,181,143,34,137,15,2,110,0,69,0,0,0,0,2,7,0,0,25,0,0,23,304,953,1682,159,285,1,0,0,0,0,0,416,5,7,939,163,144,184,162,201,154,39,96,0,115,128,31,1,764,162,393,162,526,104,550,208,168,39,0,17,10,162
NXPH4,59,161,147,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,1,0,1,0,1
NYNRIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OBSCN,91,44,13,3,3,1,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,2,9,36,57,2,7,0,1,0,0,0,0,60,2,0,419,43,47,36,82,82,34,20,19,0,13,15,1,1,313,83,74,22,52,15,44,35,49,5,1,4,1,22
OCM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,14,0,2,0,0,0,0,0,0,2,0,0,22,1,4,5,2,3,3,0,0,0,0,2,0,0,13,2,4,0,3,0,1,2,0,0,0,0,0,0
OGFOD2,264,110,104,20,63,2,3,85,0,21,0,0,0,0,0,2,0,0,15,0,0,11,131,404,647,100,182,1,0,0,0,1,0,292,5,8,374,85,55,104,88,81,68,35,55,0,69,65,25,4,363,98,189,75,207,35,316,153,113,35,1,21,7,78
OLFML2B,0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,19,123,43,47,76,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
OPTN,583,385,365,89,92,11,1,35,0,62,0,0,0,0,3,8,0,0,10,0,0,135,225,629,909,99,125,6,0,0,0,1,0,2151,34,34,2002,707,542,899,471,611,649,241,505,7,665,634,102,11,1158,722,1982,849,2476,493,2597,1321,810,201,9,84,63,773
OR51E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR51E2,26,16,6,3,1,1,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,13,42,61,11,8,0,0,0,0,0,0,27,3,0,39,4,5,3,7,6,5,4,6,0,9,3,2,0,28,16,24,11,21,6,24,16,4,1,0,0,1,9
OSM,10,6,2,0,0,0,0,45,0,1,0,0,0,0,1,0,0,0,21,0,0,1,179,266,300,52,28,2,0,0,0,0,0,50,5,1,74,40,28,106,35,47,123,44,31,1,24,19,2,0,124,79,68,14,54,32,101,68,160,2,0,5,1,40
OTOA,24,13,7,3,6,1,0,20,0,14,0,0,0,0,2,0,0,0,0,0,0,1,74,170,276,52,70,2,0,0,0,0,0,34,0,1,26,5,5,9,6,5,12,1,4,0,6,11,3,0,25,11,17,7,28,4,34,10,18,2,0,1,0,11
OTUD7A,6,6,4,1,1,0,0,3,0,7,0,0,0,0,0,0,0,0,1,0,0,19,3,20,31,6,4,0,0,0,0,0,0,76,3,1,89,19,6,17,10,9,11,3,11,0,10,3,2,0,138,32,50,23,86,15,54,45,43,2,0,2,0,34
OXNAD1,143,58,48,13,28,3,0,39,0,18,0,0,0,0,0,1,0,0,4,0,0,27,60,190,266,49,81,0,0,0,0,0,0,315,14,11,3581,501,423,520,682,572,450,195,310,3,239,274,34,6,3287,716,924,240,752,162,426,285,659,107,3,19,41,421
P2RX6,20,5,6,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,7,8,2,1,0,0,0,0,0,0,7,0,1,22,2,1,1,2,3,1,1,2,0,2,2,1,0,24,3,8,2,3,1,3,6,2,2,0,0,0,1
P2RX7,90,47,31,13,10,2,3,120,0,25,0,0,0,0,5,4,0,0,25,0,0,8,448,1378,2082,259,443,10,1,0,0,1,0,274,1,1,125,28,24,40,16,35,27,9,47,1,73,42,3,1,111,35,153,71,238,48,323,179,93,20,1,8,3,112
PA2G4,1402,669,566,157,150,24,26,447,0,195,0,0,0,0,10,11,0,1,68,0,0,77,721,3172,4147,630,932,16,1,0,0,1,0,2265,46,42,2987,673,443,820,601,576,623,272,479,4,576,481,101,13,2805,873,1798,727,2281,435,2576,1426,1075,215,8,115,49,834
PANX1,203,61,76,14,15,6,2,58,0,18,0,0,0,0,0,1,0,1,10,0,0,199,114,327,487,51,91,4,0,0,0,1,0,242,3,4,127,41,54,66,29,42,44,21,36,1,74,35,19,0,155,63,206,93,251,56,288,142,89,32,0,11,3,72
PAPLN,38,19,13,2,2,1,1,25,0,21,0,0,0,0,1,2,0,0,0,0,0,1,85,258,455,42,70,3,0,0,0,0,0,25,0,1,34,4,8,4,1,8,8,4,6,0,1,2,1,0,26,5,20,7,12,2,22,9,12,2,0,0,0,6
PAQR8,210,118,71,26,24,5,6,121,0,30,0,0,0,0,2,2,0,0,24,0,0,22,294,945,1618,174,210,2,0,0,0,0,0,226,5,4,611,104,91,118,93,106,106,42,62,1,79,67,19,2,508,142,216,87,233,54,222,152,138,42,3,13,17,85
PARP3,176,126,170,19,26,2,9,49,0,15,0,0,0,0,2,1,0,0,7,0,0,4,53,211,314,57,119,0,0,0,0,0,0,90,5,1,248,78,67,72,70,64,68,25,37,0,36,65,9,1,272,87,190,45,132,36,104,76,61,19,0,7,3,60
PCBP1,2468,1170,960,237,206,25,27,634,0,219,0,0,0,0,13,18,0,0,97,0,0,520,1458,5525,8915,931,1623,28,1,0,0,2,0,3453,56,46,4766,1005,716,1200,710,694,825,295,630,5,731,721,103,13,3688,1117,2380,1059,2985,559,3463,1920,1414,225,10,118,66,1236
PCDHGB6,22,12,14,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,49,81,6,14,0,0,0,0,0,0,53,1,0,26,3,9,5,7,3,6,0,4,0,7,3,1,0,15,5,10,2,25,8,64,22,4,3,0,1,0,5
PCGF5,1153,518,386,96,120,11,19,338,0,92,0,0,0,0,5,10,0,0,48,0,0,249,656,2473,3014,558,1088,10,0,0,0,1,0,1027,17,21,1677,353,309,461,326,359,369,151,228,3,253,251,44,3,1352,530,942,346,1081,232,1164,613,571,118,3,57,21,380
PCK1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
PCK2,506,215,217,46,80,12,7,165,0,26,0,0,0,0,2,4,0,0,28,0,0,57,201,828,1013,181,376,0,0,0,0,0,0,220,5,10,297,83,63,110,68,61,75,33,58,1,68,110,45,5,260,95,166,71,264,56,252,152,106,71,5,22,11,94
PCYOX1,121,71,56,15,45,2,0,62,0,55,0,0,0,0,0,2,0,0,9,0,0,13,103,458,668,69,108,4,0,0,0,0,0,293,5,5,463,97,79,112,91,81,78,31,54,1,61,54,15,1,323,91,186,77,255,60,340,160,136,19,0,15,6,125
PCYT1B,31,12,7,5,4,0,1,34,0,2,0,0,0,0,0,1,0,0,4,0,0,137,32,78,127,16,22,0,0,0,0,0,0,21,1,0,32,8,5,10,3,9,7,3,3,0,3,7,1,1,21,10,16,5,18,6,17,16,13,1,0,1,0,5
PDCD1LG2,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,20,10,10,21,0,0,0,0,0,0,11,0,0,10,7,4,1,1,5,6,0,3,1,5,6,2,0,4,6,9,4,8,2,27,4,3,2,0,0,0,5
PDCD2,1090,513,443,120,135,12,18,350,0,126,0,0,0,0,3,6,0,0,40,0,0,39,467,1903,2519,375,646,4,1,0,0,1,0,1274,19,24,2147,449,363,550,421,405,435,141,308,4,348,339,80,12,1819,524,1132,438,1321,260,1410,821,664,155,7,58,46,528
PDE4A,8,10,8,4,10,2,2,111,0,1,0,0,0,0,5,4,0,0,17,0,0,7,267,839,1058,191,332,5,0,0,0,0,0,491,10,6,20,14,22,47,4,18,30,15,35,1,48,33,4,2,46,37,171,78,277,69,579,297,72,15,0,22,3,86
PDE9A,9,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,14,22,33,5,5,1,0,0,0,0,0,4,2,0,231,26,17,29,33,28,24,8,10,0,0,18,0,0,182,41,16,1,3,2,0,14,9,0,0,0,0,5
PDIA3,2277,1016,762,224,250,25,28,599,0,267,0,0,0,0,9,16,0,0,87,0,0,351,1171,4138,5756,796,1386,18,2,0,0,1,0,3859,52,50,3585,820,629,1076,694,732,846,342,655,8,970,576,106,14,2901,1066,2677,1208,3658,663,4265,2266,1582,254,11,125,60,1367
PDIA4,605,228,230,54,261,23,18,259,0,224,0,0,0,0,2,4,0,0,22,0,0,33,303,1336,1726,337,451,6,0,0,0,0,0,1308,14,26,1032,289,228,413,205,255,322,109,238,3,311,192,69,10,889,332,736,383,1030,186,1380,867,625,116,5,60,12,477
PDIA6,1250,618,500,175,264,26,20,487,0,224,0,0,0,0,5,6,0,0,54,0,0,80,673,2607,3264,631,952,9,0,0,0,1,0,2015,28,38,1396,448,341,675,322,354,499,200,380,6,582,396,100,12,1128,563,1417,690,2011,381,2429,1312,888,199,9,110,32,794
PEAR1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,3,11,11,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,2,2,1,3,0,2,3,2,0,0,0,0,0
PEX12,30,7,10,1,7,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,13,28,1,7,0,0,0,0,0,0,30,0,0,51,4,8,13,11,12,14,6,8,0,5,9,2,0,41,10,24,5,15,4,28,16,20,2,0,2,0,7
PF4,390,178,120,46,28,2,11,90,0,56,0,0,0,0,0,4,0,0,9,0,0,1033,248,1163,1881,177,319,3,0,0,0,0,0,380,5,4,430,99,55,90,62,47,53,17,54,1,65,53,12,1,289,96,264,114,311,68,469,202,96,20,3,9,3,117
PF4V1,81,43,37,9,11,0,2,28,0,10,0,0,0,0,1,1,0,0,0,0,0,562,38,256,441,40,76,0,0,0,0,0,0,95,1,1,102,31,10,14,9,13,17,4,22,0,23,15,0,0,82,31,67,26,70,16,125,45,22,7,1,2,1,26
PGA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
