,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
ZNF391,45,13,13,6,9,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,9,34,48,1,4,0,0,0,0,0,0,16,0,0,212,27,15,36,29,18,18,2,3,0,4,17,0,0,62,13,14,5,16,4,13,2,4,12,0,0,0,2
ZNF416,49,12,9,3,8,3,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,30,39,5,2,0,0,0,0,0,0,27,0,0,38,10,7,5,9,9,10,1,2,0,4,5,4,0,17,6,9,6,11,0,14,3,4,11,2,1,1,4
ZNF418,108,28,14,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,22,32,1,0,0,0,0,0,0,0,16,0,0,21,4,1,5,3,11,0,0,0,0,3,0,0,0,6,1,6,1,2,2,4,8,0,6,0,2,0,0
ZNF425,50,22,16,7,23,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,53,144,304,23,24,0,0,0,0,0,0,32,1,0,86,14,19,16,12,16,12,1,7,0,10,14,10,1,32,13,24,15,27,6,26,22,8,27,1,2,2,6
ZNF439,422,142,90,40,35,4,1,25,0,5,0,0,0,0,0,0,0,0,0,0,0,7,133,350,592,39,83,2,0,0,0,0,0,230,1,0,384,47,50,60,69,71,31,10,12,0,20,41,13,0,128,36,71,23,69,25,113,83,11,41,1,9,4,27
ZNF44,304,102,100,29,61,13,1,37,0,3,0,0,0,0,2,7,0,0,0,0,0,10,224,675,1280,120,138,6,0,0,0,1,0,366,2,4,596,102,100,134,130,149,104,21,25,0,44,70,28,0,181,100,105,33,165,42,198,106,31,96,1,10,13,48
ZNF440,92,44,28,18,47,8,0,22,0,1,0,0,0,0,2,5,0,0,0,0,0,4,172,648,1188,64,121,3,0,0,0,0,0,138,1,1,173,27,39,39,35,53,26,5,5,0,11,26,12,1,78,30,58,25,72,29,90,46,6,47,5,6,6,12
ZNF442,73,22,27,10,10,2,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,7,39,143,260,21,30,0,0,0,0,0,0,75,0,2,101,15,20,8,27,23,10,1,3,1,8,15,3,0,36,12,16,6,32,10,40,21,3,6,2,0,1,8
ZNF470,104,46,20,7,19,0,0,14,0,2,0,0,0,0,1,1,0,0,0,0,0,4,75,203,384,27,42,1,0,0,0,0,0,83,1,1,158,23,26,29,45,57,22,6,5,0,7,26,10,0,57,17,28,10,34,17,43,26,11,24,1,2,1,11
ZNF471,186,66,54,15,59,11,1,22,0,7,0,0,0,0,1,3,0,0,0,0,0,13,143,476,826,55,88,1,0,0,0,0,0,206,2,6,314,55,57,53,54,69,51,19,14,0,30,65,26,0,104,40,86,37,129,33,137,75,28,83,5,7,3,32
ZNF491,11,1,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,30,54,3,8,0,0,0,0,0,0,28,0,1,37,3,5,6,8,5,8,0,1,0,0,5,0,0,20,4,5,4,8,1,16,10,0,6,0,1,2,5
ZNF497,29,8,10,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,71,114,8,10,1,0,0,0,0,0,22,0,0,61,4,7,4,8,13,7,2,3,0,5,6,3,0,20,4,13,3,10,3,10,4,3,9,1,1,1,3
ZNF506,839,258,207,65,131,16,2,57,0,13,0,0,0,0,0,3,0,0,0,0,0,38,294,951,1554,121,204,6,0,0,0,1,0,553,6,10,1196,203,184,246,244,268,165,26,59,0,74,162,53,1,365,149,256,85,290,83,374,198,69,183,9,14,18,69
ZNF512,460,141,139,31,67,8,2,34,0,9,0,0,0,0,2,4,0,0,1,0,0,11,113,689,1096,99,141,2,0,0,0,0,0,290,3,8,632,105,113,143,96,96,90,21,46,0,42,119,42,2,217,92,159,53,162,25,162,96,34,140,12,14,12,41
ZNF518B,308,93,82,31,38,3,0,28,0,2,0,0,0,0,3,1,0,0,0,0,0,40,113,434,702,64,87,1,0,0,0,0,0,131,0,4,390,67,66,78,70,90,37,13,18,0,16,65,17,1,126,49,80,29,72,11,86,41,15,82,9,1,4,16
ZNF544,187,58,43,10,92,21,0,15,0,7,0,0,0,0,1,1,0,0,0,0,0,6,62,212,412,34,37,0,1,0,0,0,0,154,1,5,278,55,44,55,66,109,45,10,20,1,15,57,32,0,112,45,79,30,72,25,101,64,25,109,10,8,4,23
ZNF546,126,43,24,9,28,2,0,11,0,2,0,0,0,0,1,4,0,0,0,0,0,4,92,272,476,27,39,0,0,0,0,0,0,68,1,0,189,18,35,26,35,38,19,3,6,0,8,21,7,0,48,19,30,9,50,14,43,26,16,29,2,2,2,5
ZNF551,106,29,15,4,28,8,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,3,49,168,234,14,24,0,0,0,0,0,0,66,0,2,168,26,26,31,40,46,27,4,7,0,9,27,7,0,58,15,37,14,21,11,38,22,7,28,2,1,2,6
ZNF557,257,90,59,23,81,11,1,35,0,4,0,0,0,0,1,5,0,0,0,0,0,17,249,765,1395,88,132,4,0,0,0,0,0,253,3,6,518,77,85,85,130,177,76,17,31,0,27,90,31,0,163,65,132,52,141,47,183,82,28,105,5,13,11,39
ZNF561,203,50,50,22,76,11,1,27,0,5,0,0,0,0,1,0,0,0,0,0,0,6,154,595,916,100,121,2,0,0,0,0,0,179,2,6,328,44,52,65,67,58,51,8,25,0,23,64,17,1,100,39,77,28,100,22,90,60,29,63,6,9,10,27
ZNF572,28,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,2,2,0,0,0,0,0,0,9,0,0,17,2,0,2,3,2,2,0,0,0,0,2,0,0,6,2,3,1,0,0,5,2,0,1,0,0,0,2
ZNF577,147,43,34,21,29,2,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,8,72,281,354,38,64,0,0,0,0,0,0,68,1,0,128,10,17,22,26,31,17,7,5,0,10,15,3,0,51,13,25,6,26,6,40,27,8,8,3,0,1,9
ZNF597,43,21,15,2,9,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,24,90,127,15,28,0,0,0,0,0,0,60,0,0,75,14,14,14,23,20,17,2,7,0,2,17,7,0,26,15,24,3,25,6,30,18,4,14,1,1,2,8
ZNF606,495,98,55,25,54,3,0,18,0,4,0,0,0,0,2,0,0,0,0,0,0,27,36,184,315,28,43,0,0,0,0,0,0,139,2,5,337,51,54,61,41,41,34,7,15,0,8,46,34,0,108,28,65,22,56,9,70,60,14,73,3,12,10,12
ZNF607,41,16,13,4,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,34,54,7,11,0,0,0,0,0,0,27,0,1,56,6,11,17,8,10,10,0,4,0,3,8,1,0,17,12,15,3,8,5,18,9,5,11,1,1,0,8
ZNF613,52,12,15,3,12,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,13,104,131,13,17,2,0,0,0,0,0,48,0,3,48,6,8,9,9,8,5,2,4,0,9,16,6,0,25,6,19,3,32,4,21,14,3,23,0,3,3,3
ZNF662,40,14,10,9,6,2,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76,124,281,21,25,1,0,0,0,0,0,51,1,2,89,9,18,14,22,20,13,5,4,0,6,18,5,0,35,8,19,8,23,5,28,12,4,13,1,1,1,3
ZNF665,270,73,41,10,21,4,0,16,0,3,0,0,0,0,0,2,0,0,0,0,0,5,81,217,386,25,44,2,0,0,0,0,0,148,1,2,335,35,50,47,62,98,55,10,13,0,20,46,13,0,117,36,46,11,52,20,92,65,19,46,5,5,2,7
ZNF667,152,35,13,4,12,1,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,9,59,179,320,24,33,1,0,0,0,0,0,50,0,1,107,11,11,9,35,28,15,2,4,0,6,14,5,0,50,10,17,4,26,8,27,14,7,18,0,1,0,7
ZNF671,175,44,43,17,42,4,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,15,34,148,277,17,35,1,0,0,0,0,0,97,0,3,174,37,23,43,30,33,26,6,6,0,5,26,6,0,58,24,47,15,41,4,47,37,18,44,1,1,0,13
ZNF709,9,4,4,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,26,2,3,0,0,0,0,0,0,12,0,1,17,3,5,5,8,15,5,0,0,0,0,4,2,0,11,3,5,3,3,2,4,6,1,1,0,0,0,1
ZNF737,457,148,105,27,30,3,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,8,26,70,142,8,22,0,0,0,0,0,0,182,0,6,427,67,61,99,49,61,47,3,25,0,20,57,11,0,130,47,62,31,90,16,119,53,21,41,3,7,3,22
ZNF740,260,100,75,29,60,8,0,25,0,4,0,0,0,0,0,1,0,0,0,0,0,15,90,487,781,51,79,2,0,0,0,0,0,195,0,6,351,55,64,69,60,63,38,7,17,1,15,70,22,0,111,51,59,21,120,24,101,68,23,67,7,5,2,16
ZNF75A,751,191,136,56,81,9,0,16,0,9,0,0,0,0,1,3,0,0,0,0,0,14,158,519,843,69,100,5,0,0,0,0,0,344,1,7,644,115,91,104,134,121,78,13,37,0,33,107,39,2,226,80,179,62,163,35,223,131,44,128,6,17,9,45
ZNF763,76,23,18,5,4,2,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,14,43,151,248,21,38,2,0,0,0,0,0,62,0,0,58,12,14,12,9,18,13,2,4,0,4,10,6,0,19,9,18,5,18,4,29,25,5,8,0,2,0,3
ZNF777,27,8,6,1,15,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,103,144,11,12,1,0,0,0,0,0,44,0,0,82,13,16,19,38,35,18,4,3,0,4,16,6,2,28,12,37,3,22,11,34,23,5,36,4,2,2,5
ZNF780B,230,82,55,18,65,7,1,16,0,5,0,0,0,0,1,1,0,0,0,0,0,7,69,324,544,32,68,1,0,0,0,0,0,189,3,5,400,57,59,68,63,70,48,7,18,0,18,66,16,0,143,45,95,36,86,22,124,57,29,62,6,7,8,23
ZNF782,81,22,19,6,21,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,8,27,135,240,14,42,0,0,0,0,0,0,60,1,0,120,10,16,28,10,15,12,4,4,0,7,27,11,0,37,22,24,11,34,5,38,21,9,35,1,6,2,10
ZNF814,291,97,66,24,88,18,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,8,110,449,721,54,76,0,0,0,0,0,0,144,1,1,338,48,50,40,81,110,51,14,10,0,14,49,13,1,112,39,72,18,61,20,75,71,15,56,2,6,2,17
ZNF823,33,6,18,2,11,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,51,83,16,12,0,0,0,0,0,0,52,0,1,61,14,10,8,12,8,11,0,0,0,5,14,13,0,19,10,16,13,21,2,20,25,3,31,2,3,1,3
ZNF835,75,24,14,2,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,151,264,20,26,0,0,0,0,0,0,43,0,0,112,15,22,13,24,38,24,4,4,0,1,18,5,1,32,10,18,6,15,7,23,22,9,9,0,0,0,6
ZNF84,456,163,131,40,81,15,0,37,0,2,0,0,0,0,0,1,0,0,0,0,0,19,97,497,743,56,75,0,0,0,0,0,0,286,2,5,601,101,92,116,102,93,97,18,28,0,38,94,35,1,179,72,127,46,137,31,140,104,39,130,6,14,13,40
ZNF860,423,186,175,41,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,10,0,3,0,0,0,0,0,0,2,0,0,6,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0
ZNF888,71,28,23,5,14,1,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,5,39,160,262,25,36,1,0,0,0,0,0,58,4,0,67,4,12,11,6,21,15,2,5,0,8,14,4,0,21,5,18,7,33,6,34,19,3,10,0,1,2,10
ZSCAN16,132,49,53,16,45,5,0,14,0,7,0,0,0,0,1,0,0,0,0,0,0,3,99,234,362,45,74,1,0,0,0,0,0,135,0,2,205,35,43,60,37,51,40,6,15,0,20,51,11,0,62,27,72,29,77,21,77,35,17,48,0,7,5,15
ZSCAN18,456,128,52,23,12,2,1,16,0,1,0,0,0,0,1,0,0,0,0,0,0,13,46,122,197,8,24,0,0,0,0,0,0,144,2,3,468,51,58,73,100,86,53,9,10,0,6,27,3,1,156,61,36,8,17,9,40,75,20,12,2,4,2,8
ZSCAN26,167,52,60,12,37,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,211,329,30,44,1,0,0,0,0,0,133,0,3,192,42,29,56,41,30,22,6,17,1,20,36,15,1,72,20,68,23,96,20,101,46,16,40,2,4,4,13
ZSCAN30,304,101,77,20,70,4,0,17,0,8,0,0,0,0,1,1,0,0,0,0,0,35,95,298,544,35,77,2,0,0,0,0,0,195,1,3,341,37,50,67,54,78,39,7,20,1,15,46,21,1,116,47,87,30,84,21,114,74,25,58,5,6,6,30
ZSWIM1,111,30,35,13,28,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81,256,433,29,55,1,0,0,0,0,0,40,0,1,187,39,27,35,29,47,25,3,3,0,6,33,9,0,51,21,30,11,38,16,41,10,7,13,0,2,2,7
