,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
AASS,27,10,3,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,0,5,0,0,0,0,0,0,34,0,0,32,5,2,3,6,7,4,4,5,0,3,0,0,0,28,5,24,10,16,8,54,13,1,2,0,0,0,9
ABCA10,7,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,1,5,0,0,0,0,0,0,5,0,0,14,1,0,5,3,3,1,1,1,0,5,1,0,0,12,6,4,1,5,0,5,3,4,0,0,0,0,3
ABCC3,5,8,6,0,1,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,325,93,217,269,51,436,1,0,0,0,0,0,18,1,0,29,3,1,7,4,8,6,2,4,0,8,1,0,1,22,3,13,2,17,5,17,9,10,0,0,0,0,1
ABCC5,57,42,17,16,1,1,3,38,0,4,0,0,0,0,1,0,0,0,0,0,0,28,76,147,312,19,79,0,0,0,0,0,0,195,6,1,205,32,15,43,34,39,57,18,36,1,48,27,1,0,193,80,113,47,222,36,205,118,66,15,0,4,8,75
ABLIM1,823,382,285,59,5,0,0,38,0,12,0,0,0,0,0,0,0,0,0,0,0,75,19,47,83,7,33,0,0,1,0,0,0,1391,60,7,4144,452,310,481,666,683,608,249,276,10,259,192,16,2,3729,820,886,223,908,363,1096,1093,696,72,2,7,30,584
ABO,36,23,37,6,1,0,6,24,0,6,0,0,0,0,0,1,0,0,0,0,0,91,34,72,86,7,48,0,0,0,0,1,0,41,0,0,312,58,43,81,66,64,31,11,19,0,14,15,2,0,155,72,51,14,81,16,52,26,21,1,1,1,1,14
ACACB,56,30,40,6,5,0,2,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,94,154,236,15,64,1,0,0,0,0,0,50,2,0,146,17,16,24,22,36,32,5,16,0,14,16,3,0,164,41,31,16,66,8,56,25,32,6,0,0,2,28
ACADS,52,26,39,7,8,0,6,83,0,22,0,0,0,0,0,1,0,0,0,0,0,3,127,272,388,44,195,2,0,0,0,0,0,356,6,2,319,57,27,74,52,63,58,21,54,3,85,52,7,1,248,76,116,81,253,37,319,222,83,38,2,12,7,125
ACBD6,420,271,236,41,41,3,18,272,0,52,0,0,0,0,0,5,0,0,0,0,0,10,260,687,791,82,535,2,0,0,0,2,0,839,19,9,1490,232,105,279,246,283,269,116,145,7,197,94,16,1,1397,334,499,258,759,178,801,575,343,69,3,13,17,365
ACKR4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,2,2,0,0,0,0,0,0
ACO2,513,304,300,73,52,1,31,401,0,43,0,0,0,0,1,2,0,0,0,0,0,10,307,814,918,139,820,2,0,0,0,0,0,898,17,10,957,175,104,266,172,203,242,91,164,3,209,126,16,3,878,309,478,224,842,185,869,634,320,55,2,15,21,350
ACOT7,9,3,10,3,4,2,11,45,0,19,0,0,0,0,0,1,0,0,0,0,0,48,10,31,34,0,74,0,0,0,0,0,0,226,12,13,85,26,21,60,30,27,60,20,23,2,34,32,12,1,106,54,71,41,185,36,220,195,27,40,2,26,0,58
ACTN4,418,241,261,66,34,5,30,433,0,105,0,0,0,0,3,7,0,0,0,0,0,83,705,1493,2239,183,1015,3,0,2,0,2,0,2454,68,19,363,165,147,457,85,213,388,162,299,13,544,269,21,2,406,389,984,522,2129,460,2253,1600,709,154,2,34,18,782
ADAM12,19,15,11,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,37,58,76,7,17,0,0,0,0,0,0,76,0,1,14,22,7,39,4,11,41,8,8,0,8,36,1,0,6,30,19,0,15,17,35,35,201,2,0,2,0,32
ADGRA3,1,1,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,24,2,4,0,0,0,0,0,0,18,1,1,29,1,1,1,5,2,1,2,0,0,2,0,0,0,25,5,4,2,3,4,10,29,2,0,0,0,0,0
ADGRB1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1
ADGRV1,170,67,61,17,10,1,4,53,0,15,0,0,0,0,1,3,0,0,0,0,0,6,132,245,374,28,145,2,0,0,0,0,0,500,9,1,551,56,50,79,131,154,106,49,53,3,60,50,1,0,470,183,198,70,254,98,389,307,109,20,0,5,13,161
ADIPOR1,572,349,278,88,57,3,35,448,0,81,0,0,0,0,1,6,0,0,0,0,0,361,883,1582,2323,182,1010,5,0,4,0,0,0,1153,37,8,1327,254,144,371,260,305,414,157,225,10,297,188,17,3,1163,438,731,357,1068,280,1247,832,552,76,2,23,19,556
ADM,3,2,1,0,1,0,3,56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,267,294,653,22,209,2,0,3,0,2,0,5,0,0,1,2,1,2,1,2,3,2,2,0,2,0,0,0,1,2,1,0,1,1,3,5,9,0,0,0,0,1
ADPRHL1,11,8,15,2,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,14,23,3,12,0,0,0,0,0,0,15,1,0,21,3,3,5,4,7,2,2,4,0,3,5,0,0,14,8,8,4,17,4,11,11,8,1,0,0,0,6
AEBP1,82,76,25,40,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,2,0,0,0,0,0,0,56,3,0,310,7,10,3,37,23,6,3,4,0,4,3,0,1,273,39,5,0,7,3,6,51,10,2,0,1,2,4
AFAP1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGAP3,5,13,8,3,3,0,1,64,0,3,0,0,0,0,2,1,0,0,0,0,0,2,178,463,520,34,87,0,0,0,0,2,0,54,4,0,70,13,10,12,14,32,19,3,12,2,16,2,0,0,45,37,38,9,51,6,65,35,31,5,0,1,0,25
AGBL2,82,16,19,4,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,1,11,20,42,2,26,0,0,0,0,0,0,67,2,0,115,17,10,24,16,15,11,6,7,0,11,14,3,0,131,15,32,24,49,27,79,38,16,4,0,0,4,24
AGPAT4,79,25,14,7,3,0,2,66,0,6,0,0,0,0,0,1,0,0,0,0,0,5,233,408,686,34,202,0,0,0,0,0,0,756,17,1,119,52,33,85,41,68,122,41,74,2,166,52,4,1,138,107,204,155,687,172,702,510,181,35,0,2,6,358
AGXT,0,1,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,10,12,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,1,0,1,2,1,1,0,0,0,0,1
AHRR,11,7,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,30,43,2,7,0,0,0,0,0,0,14,0,0,15,4,0,6,4,1,2,1,3,0,0,3,0,0,10,2,3,1,8,1,8,7,4,0,0,0,0,3
AJUBA,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1,3,0,0,0,0,0,0,2,1,0,10,1,2,2,1,1,2,1,2,0,0,2,0,0,9,3,1,0,4,0,1,0,1,0,0,0,0,4
AK1,5,5,4,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,13,9,16,21,2,7,0,0,0,0,0,0,31,3,0,27,4,2,0,3,7,6,0,4,0,4,3,0,0,30,9,13,3,16,10,23,21,10,0,0,1,1,9
AK4,7,7,3,0,2,0,1,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,82,113,5,1,0,0,0,0,0,0,4,0,0,15,0,2,3,0,2,4,0,2,0,1,2,0,0,9,2,2,1,8,0,1,4,2,1,0,0,0,3
AKAP3,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,15,0,2,5,1,0,2,1,1,0,0,0,1,0,14,2,3,0,0,1,0,1,1,0,0,0,0,0
AKTIP,79,39,34,5,10,0,1,29,0,3,0,0,0,0,0,0,0,0,0,0,0,3,58,92,157,7,66,0,0,0,0,0,0,214,5,1,819,113,59,185,125,108,134,43,67,0,117,114,7,1,915,165,264,70,360,58,252,190,82,32,0,1,8,161
ALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH6A1,101,79,68,6,7,1,5,88,0,21,0,0,0,0,1,1,0,0,0,0,0,1,88,213,349,25,138,0,0,0,0,0,0,174,5,3,409,59,46,59,73,64,76,26,52,2,44,41,7,0,389,91,137,53,185,42,179,153,115,14,1,2,7,94
ALDOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG6,127,64,70,9,12,1,4,57,0,12,0,0,0,0,0,0,0,0,0,0,0,3,75,154,214,19,123,0,0,0,0,0,0,277,6,3,400,62,42,75,50,62,65,30,48,1,74,43,7,0,329,101,153,78,341,51,308,194,103,21,0,2,11,101
ALPK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMN,25,39,21,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,43,2,1,6,9,5,5,1,0,0,1,0,0,0,79,11,3,3,0,1,1,4,8,1,0,0,0,3
ANAPC7,167,76,74,17,13,1,12,112,0,25,0,0,0,0,1,1,0,0,0,0,0,2,82,244,341,30,210,0,0,1,0,0,0,272,6,3,380,80,39,86,57,76,63,30,52,0,82,60,7,2,350,116,167,79,343,51,286,213,91,27,0,5,9,97
ANGPT1,0,2,3,0,0,0,1,14,0,4,0,0,0,0,0,0,0,0,0,0,0,48,15,33,54,4,15,0,0,0,0,0,0,7,0,0,11,1,1,0,1,2,1,1,1,0,3,0,0,0,15,2,0,1,5,0,4,2,5,0,0,1,0,3
ANKH,86,55,58,8,4,2,3,97,0,9,0,0,0,0,2,0,0,0,0,0,0,6,80,298,286,38,172,0,0,0,0,1,0,239,5,0,602,107,83,137,110,133,149,49,52,1,72,101,9,0,440,161,202,68,264,57,232,134,139,23,0,3,13,126
ANKRD34B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD9,8,3,4,0,1,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,23,41,67,113,7,29,0,0,0,0,0,0,55,0,1,15,5,4,5,2,6,6,4,5,0,5,6,0,1,15,9,13,9,18,9,45,46,5,2,0,2,1,13
ANOS1,9,6,1,1,0,0,4,31,0,2,0,0,0,0,0,0,0,0,0,0,0,1,32,58,115,3,19,0,0,0,0,0,0,9,1,0,23,3,4,11,4,10,11,4,1,0,2,1,0,0,18,8,3,3,2,1,8,9,1,1,0,0,0,1
AOC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP2A1,233,148,121,50,28,1,24,340,0,33,0,0,0,0,1,1,0,0,0,1,0,40,442,1103,1385,204,1385,3,0,0,0,0,0,1195,26,9,563,115,81,167,99,124,134,44,93,4,167,103,15,1,499,173,294,171,620,154,932,757,216,46,2,28,17,230
AP2S1,574,364,377,119,52,5,49,751,0,128,0,0,0,0,4,11,0,0,0,1,0,223,1535,3081,4786,365,1692,8,1,3,0,5,0,1786,32,17,1664,321,166,408,268,286,369,155,267,4,428,246,27,4,1525,438,909,460,1710,320,1863,1262,580,118,3,32,42,594
AP3M1,250,134,124,25,21,2,9,125,0,25,0,0,0,0,0,2,0,0,0,0,0,11,152,377,572,49,265,2,0,0,0,0,0,622,12,6,588,99,61,134,80,94,110,39,73,0,134,62,10,2,600,135,255,115,472,93,612,406,152,31,1,5,7,171
AP5M1,219,143,133,28,11,1,7,131,0,27,0,0,0,0,0,0,0,0,0,0,0,10,103,297,336,46,174,2,0,0,0,1,0,387,5,2,667,145,77,128,116,127,135,49,85,2,115,79,7,1,539,171,289,119,459,86,437,253,156,34,0,3,9,163
APOA2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
APOB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
APOBEC3C,659,325,243,64,64,3,17,277,0,34,0,0,0,0,2,1,0,0,0,0,0,46,322,795,994,127,831,1,0,2,0,4,0,1479,21,10,384,120,80,215,84,123,196,94,166,4,334,157,21,2,500,246,564,394,1385,226,1584,880,345,94,3,20,36,424
APOC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AREG,427,205,76,39,4,0,10,358,0,51,0,0,0,0,0,0,0,0,0,0,0,5,271,390,516,35,49,4,0,0,0,0,0,1557,82,9,557,69,37,130,203,334,245,98,52,2,42,16,2,1,468,306,286,25,155,211,436,1272,300,13,0,9,3,191
ARF1,1902,976,828,187,88,8,49,712,0,167,0,0,0,0,4,11,0,0,0,1,0,438,1525,2876,4416,337,1849,11,1,8,0,5,0,4249,104,22,4539,852,442,1112,745,887,1116,454,663,22,959,543,35,4,3755,1410,2359,1126,3888,852,4266,2782,1736,239,3,47,57,1767
ARF6,706,432,447,98,40,2,42,562,0,69,0,0,0,0,4,5,0,0,0,1,0,30,814,1782,2344,247,1238,6,0,1,0,2,0,1825,50,12,1182,289,176,403,247,329,477,164,254,8,386,200,22,3,1036,470,884,423,1538,350,1805,1203,575,115,2,29,33,642
ARG2,11,4,4,0,4,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,84,15,24,19,1,17,0,0,0,0,0,0,18,1,0,25,2,6,2,6,4,10,1,3,0,5,3,1,0,15,12,13,4,18,3,19,10,4,0,0,0,0,5
ARHGAP8,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,30,0,11,0,0,0,0,0,0,16,0,1,8,5,1,1,2,2,3,2,2,0,6,0,0,0,13,6,8,6,19,3,20,16,6,0,0,0,0,5
ARHGDIA,1365,791,730,169,71,5,43,660,0,149,0,0,0,0,4,7,0,0,0,0,0,73,1366,2594,3720,323,1702,9,1,4,0,6,0,3323,84,19,3088,680,395,985,588,796,938,382,579,19,790,470,35,4,2562,1149,1995,922,3118,713,3468,2211,1428,198,3,43,49,1333
ARHGEF18,83,32,28,5,6,1,5,22,0,11,0,0,0,0,0,0,0,0,0,0,0,3,30,73,97,12,67,0,0,0,0,0,0,114,1,0,136,22,13,27,16,29,27,3,18,1,19,17,2,0,118,36,65,25,99,24,99,67,34,6,1,1,3,43
ARHGEF4,14,1,7,3,1,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,26,31,2,9,0,0,0,0,0,0,9,0,0,41,6,4,13,3,10,11,1,1,0,4,3,2,0,138,20,13,3,8,3,8,3,6,3,0,1,4,7
ARHGEF6,269,144,156,39,15,0,29,317,0,49,0,0,0,0,1,3,0,0,0,0,0,14,350,757,1119,102,490,1,0,1,0,2,0,690,25,3,1328,235,153,283,192,255,245,93,169,9,270,184,19,3,1095,348,445,195,828,165,714,474,351,75,2,13,25,346
ARL10,78,47,34,15,3,0,7,44,0,11,0,0,0,0,0,0,0,0,0,0,0,1,78,151,217,19,93,0,0,1,0,0,0,106,3,0,182,21,24,34,28,38,29,14,19,0,26,17,5,0,141,49,52,29,108,18,86,70,42,6,0,2,2,30
ARMC9,7,6,6,0,2,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,37,53,2,19,0,0,0,0,0,0,19,0,1,23,1,3,0,3,8,1,2,5,0,3,5,1,0,42,3,11,2,18,6,16,13,4,1,0,1,0,6
ARMCX3,248,160,123,42,41,3,8,185,0,46,0,0,0,0,0,2,0,0,0,0,0,188,174,429,608,54,282,1,0,1,0,1,0,478,15,7,658,105,70,124,106,126,120,32,85,2,101,60,7,1,522,181,287,117,429,114,457,336,203,27,0,6,7,188
ASGR1,15,4,8,1,0,1,2,204,0,3,0,0,0,0,2,5,0,0,0,1,0,2,1119,2028,3184,199,484,4,0,0,0,2,0,25,0,0,43,8,3,10,8,4,8,4,1,0,8,6,0,1,28,7,16,9,33,4,24,21,7,3,0,1,3,7
ASIC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1
ASPDH,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,1,1,0,0,0,0,0,0,11,0,0,9,0,1,0,6,1,1,1,0,0,1,1,0,0,7,1,3,0,1,2,6,3,3,1,0,0,1,1
ASTE1,207,92,66,14,5,0,2,72,0,12,0,0,0,0,0,0,0,0,0,0,0,0,63,150,178,22,105,0,0,2,0,0,0,378,8,2,569,93,55,121,93,104,121,51,83,2,107,56,5,1,545,179,259,113,424,84,429,278,168,32,1,2,6,177
ATF3,30,11,18,8,12,0,10,392,0,26,0,0,0,0,1,11,0,0,0,0,0,17,1127,1804,2189,199,840,5,1,0,0,4,0,302,6,7,22,2,6,24,8,30,63,26,21,4,20,17,2,0,20,59,108,30,80,72,170,203,132,5,0,6,0,77
ATG9B,33,12,8,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,25,3,7,0,0,0,0,0,0,23,0,0,216,26,25,46,52,63,64,12,12,2,7,12,1,0,189,56,27,4,15,8,20,21,15,4,1,1,1,18
ATP6V0C,1671,956,745,192,74,5,46,698,0,178,0,0,0,0,5,10,0,0,0,1,0,262,1738,3289,5112,369,1996,11,3,9,0,6,0,3185,88,15,3820,713,345,846,651,766,850,365,496,14,659,429,29,4,3103,1098,1813,829,2552,679,3144,2192,1313,169,2,37,56,1373
ATP6V1C2,18,7,8,7,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,8,1,4,0,0,0,0,0,0,12,0,0,5,1,2,2,1,1,5,1,0,0,0,0,0,0,4,2,3,4,5,5,9,6,4,0,0,0,0,1
ATP6V1E2,41,37,44,3,2,0,2,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51,92,131,9,50,0,0,0,0,0,0,57,0,0,150,18,2,27,30,32,32,10,8,1,15,8,0,0,130,31,32,14,41,10,49,29,18,3,0,0,3,23
AVIL,21,8,16,2,1,0,1,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,86,121,8,42,0,0,0,0,0,0,47,1,0,68,11,9,20,10,17,12,3,8,0,7,6,0,0,59,19,21,7,35,8,37,36,8,2,2,0,0,7
AVPI1,31,31,30,9,3,0,4,143,0,6,0,0,0,0,1,0,0,0,0,0,0,1,131,352,322,42,137,1,0,0,0,2,0,348,2,4,119,27,14,39,34,47,49,17,17,2,32,21,1,1,113,80,119,56,171,57,226,174,102,14,0,5,2,106
AZGP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GALT2,7,10,5,3,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,27,32,44,3,20,0,0,0,0,0,0,19,0,1,22,9,10,16,2,3,13,2,12,0,7,11,0,1,15,16,10,4,17,6,13,8,31,0,0,0,0,5
BACH2,1951,570,269,70,10,3,9,181,0,27,0,0,0,0,1,2,0,0,0,1,0,19,233,427,686,40,170,1,1,2,0,2,0,441,35,3,2441,146,121,213,339,318,293,112,97,1,86,71,6,0,2288,436,329,77,295,102,295,363,314,16,0,4,24,173
BAG6,655,364,313,79,46,4,30,429,0,86,0,0,0,0,3,8,0,0,0,1,0,25,585,1195,1735,162,1049,4,0,1,0,2,0,1116,22,14,1552,270,155,354,265,296,347,137,201,5,263,169,19,1,1363,458,639,359,1083,235,1168,809,429,88,2,26,26,438
BANK1,2435,1260,1027,238,19,1,18,171,0,28,0,0,0,0,0,1,0,0,0,0,0,126,31,75,138,7,17,1,0,0,0,0,0,11,2,0,23,5,3,8,4,7,1,2,2,1,3,5,0,0,20,8,18,1,11,5,15,15,16,0,0,1,0,7
BBS1,55,21,22,2,2,0,2,11,0,4,0,0,0,0,0,0,0,0,0,0,0,5,20,33,43,3,25,0,0,0,0,0,0,62,0,1,150,19,25,33,23,30,19,9,19,0,14,7,3,0,121,34,49,20,59,8,57,44,33,5,0,2,3,28
BBS10,19,6,7,2,0,0,2,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,18,44,4,28,0,0,0,0,0,0,23,0,1,46,5,2,8,4,5,6,2,4,0,7,1,1,0,38,13,13,4,23,3,17,20,10,3,0,0,0,8
BCAM,23,11,13,1,0,0,4,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,56,80,114,8,27,0,0,0,0,1,0,35,3,2,42,6,8,18,5,10,11,14,8,0,5,9,3,0,35,16,20,6,28,6,30,25,20,0,0,1,0,9
BCDIN3D,371,172,149,32,29,1,8,188,0,26,0,0,0,0,1,1,0,0,0,0,0,17,352,807,1272,86,391,4,0,2,0,3,0,435,10,3,758,134,84,173,98,139,143,51,109,5,146,74,8,0,680,215,327,113,617,79,459,320,232,42,1,6,10,199
BEND5,341,124,97,11,7,0,24,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,25,4,0,179,6,1,8,28,13,9,1,0,0,0,2,0,0,207,20,6,1,4,1,1,26,1,2,1,1,0,2
BHLHE40,163,187,126,44,5,1,36,623,0,89,0,0,0,0,2,5,0,0,0,0,0,18,1202,2151,2638,232,552,7,0,3,0,3,0,3105,95,17,174,118,95,392,56,236,658,310,321,20,527,49,5,4,315,564,1007,520,2056,808,2733,2081,1380,88,1,33,2,1209
BHMT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK,1240,733,763,154,29,1,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,3,5,11,23,2,3,0,0,0,0,0,0,5,0,1,22,11,2,12,2,8,7,9,8,0,9,4,0,0,17,29,20,2,13,5,14,1,185,2,0,0,0,12
BPNT1,142,81,91,15,10,0,7,80,0,15,0,0,0,0,0,0,0,0,0,0,0,4,104,244,329,25,134,0,0,0,0,0,0,186,2,2,244,53,47,52,44,56,52,27,43,2,47,34,8,0,266,82,112,48,204,50,192,131,88,23,0,3,9,94
BRD4,814,521,395,83,35,4,32,442,0,85,0,0,0,0,2,3,0,0,0,1,0,41,840,1632,2471,204,929,3,1,1,0,1,0,1148,22,8,1518,229,216,327,262,374,383,134,201,5,239,186,19,2,1396,474,702,271,1078,253,1028,726,429,85,3,10,26,463
BRF2,105,42,57,13,17,1,4,32,0,17,0,0,0,0,0,0,0,0,0,0,0,1,29,74,97,10,100,0,0,0,0,0,0,287,2,2,392,73,22,78,60,61,72,24,47,0,82,38,7,0,340,89,160,95,322,39,343,189,98,25,0,9,8,144
BRICD5,21,7,7,2,0,0,3,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,52,100,7,24,0,0,0,0,0,0,31,1,1,58,8,1,10,4,12,6,9,11,0,8,0,2,0,35,19,16,6,46,10,38,17,14,0,0,0,0,16
